"1678"	3
"168"	934
"1680"	1
"1682"	2
"1684"	1
"1685"	2
"1687"	1
"1688"	2
"169"	903
"1692"	2
"1693"	1
"1696"	1
"1697"	2
"1698"	2
"1699"	1
"17"	113188
"170"	911
"1700"	1
"1701"	1
"1704"	1
"1705"	1
"1706"	1
"1707"	3
"1708"	1
"1709"	1
"171"	889
"1711"	2
"1713"	3
"1715"	2
"1718"	1
"172"	926
"1721"	2
"1722"	1
"1724"	1
"1727"	1
"1728"	1
"1729"	1
"173"	875
"1730"	1
"1736"	2
"1737"	1
"174"	841
"1741"	2
"1744"	1
"1745"	2
"1746"	1
"1747"	2
"1748"	1
"1749"	1
"175"	785
"1750"	1
"1751"	1
"1752"	2
"1753"	2
"1756"	1
"1758"	3
"1759"	1
"176"	835
"1760"	1
"1761"	1
"1763"	2
"1764"	1
"1765"	1
"1766"	1
"1767"	2
"1768"	1
"177"	827
"1771"	1
"1773"	1
"1778"	1
"178"	759
"1780"	2
"1782"	2
"1785"	1
"1787"	1
"179"	843
"1794"	2
"1796"	2
"1798"	3
"18"	104479
"180"	814
"1800"	1
"1801"	1
"1809"	2
"181"	853
"1811"	1
"1812"	3
"1813"	1
"1814"	1
"1815"	1
"1816"	1
"1817"	1
"1818"	1
"182"	761
"1823"	2
"1825"	1
"1827"	1
"1828"	2
"1829"	1
"183"	767
"1830"	1
"1831"	1
"1832"	1
"1833"	1
"1835"	1
"1838"	1
"1839"	1
"184"	782
"1841"	3
"1843"	1
"1844"	2
"1845"	1
"1846"	1
"1847"	1
"185"	731
"1853"	2
"1854"	1
"1856"	2
"1857"	1
"1858"	1
"186"	695
"1860"	2
"1861"	1
"1863"	1
"1864"	1
"1868"	1
"1869"	1
"187"	719
"1873"	1
"1874"	1
"1878"	1
"1879"	2
"188"	679
"1880"	1
"1881"	1
"189"	708
"1890"	1
"1891"	1
"1892"	1
"1895"	2
"1897"	1
"1898"	1
"19"	97760
"190"	705
"1900"	1
"1904"	1
"1906"	2
"1908"	2
"1909"	2
"191"	653
"1912"	1
"1916"	1
"1917"	2
"1918"	1
"1919"	2
"192"	680
"1920"	1
"1926"	1
"1928"	2
"1929"	1
"193"	690
"1930"	1
"1931"	1
"1932"	1
"1933"	1
"1936"	1
"1937"	1
"1939"	2
"194"	676
"1941"	1
"1949"	2
"195"	665
"1951"	1
"1953"	1
"1957"	2
"196"	611
"1960"	1
"1963"	1
"1966"	1
"1967"	2
"197"	608
"1973"	1
"1974"	1
"1975"	1
"1977"	2
"1978"	1
"1979"	2
"198"	638
"1981"	1
"1982"	1
"1983"	1
"1986"	2
"1987"	1
"1988"	1
"199"	598
"1990"	2
"1994"	1
"1995"	1
"1996"	2
"1997"	3
"2"	123110
"20"	91767
"200"	620
"2000"	1
"2004"	3
"2007"	1
"2008"	1
"201"	617
"2011"	1
"2014"	1
"2018"	1
"2019"	1
"202"	603
"2020"	3
"2023"	1
"2024"	1
"2028"	2
"2029"	1
"203"	597
"2030"	3
"2033"	1
"204"	571
"2041"	1
"2042"	1
"2044"	1
"2046"	1
"205"	553
"2053"	1
"2054"	1
"2059"	1
"206"	581
"2061"	2
"2063"	1
"2067"	2
"207"	534
"2070"	1
"2072"	1
"2076"	1
"2079"	3
"208"	564
"2081"	1
"2082"	1
"2083"	2
"2086"	1
"2087"	1
"2089"	1
"209"	542
"2091"	1
"2098"	1
"21"	86038
"210"	493
"2100"	1
"2103"	1
"2107"	1
"2108"	2
"211"	543
"2114"	1
"2116"	1
"2118"	2
"212"	533
"2126"	1
"2127"	1
"213"	565
"2131"	1
"2132"	1
"2136"	2
"2139"	1
"214"	509
"2140"	2
"2148"	1
"2149"	1
"215"	494
"2151"	1
"2153"	1
"2155"	1
"2156"	1
"2158"	1
"216"	512
"2162"	1
"2165"	1
"2167"	1
"217"	515
"2173"	1
"2174"	1
"2179"	1
"218"	502
"2180"	1
"2183"	2
"2187"	1
"219"	477
"2191"	1
"2193"	1
"2197"	1
"22"	80052
"220"	473
"2201"	1
"2206"	1
"2209"	1
"221"	473
"2213"	1
"2214"	2
"2215"	1
"2217"	1
"2219"	1
"222"	478
"2221"	1
"2225"	1
"2228"	2
"223"	487
"2233"	1
"2235"	1
"224"	451
"2241"	1
"2244"	1
"2246"	1
"2249"	1
"225"	418
"2252"	1
"2255"	2
"2257"	2
"2259"	1
"226"	448
"2260"	1
"2262"	1
"2264"	1
"2267"	1
"2269"	1
"227"	404
"2273"	1
"228"	423
"2285"	2
"2286"	1
"2287"	1
"229"	425
"2292"	1
"23"	75382
"230"	438
"2305"	1
"231"	447
"2313"	1
"2314"	1
"2316"	1
"2317"	1
"232"	414
"2328"	1
"233"	425
"2330"	1
"2333"	2
"2338"	1
"234"	435
"2340"	1
"2346"	1
"235"	372
"2356"	1
"236"	365
"2363"	1
"237"	399
"2370"	1
"2372"	1
"2373"	1
"2374"	1
"2376"	1
"238"	397
"2383"	1
"2384"	1
"239"	388
"2390"	1
"2395"	1
"2397"	1
"2398"	1
"24"	70876
"240"	396
"2400"	1
"2406"	1
"2407"	1
"241"	358
"2411"	1
"242"	352
"2427"	1
"243"	364
"2430"	1
"2437"	1
"244"	396
"2441"	1
"2444"	1
"2448"	1
"245"	414
"2452"	1
"2456"	1
"2458"	1
"246"	390
"2463"	1
"2464"	1
"247"	332
"2471"	1
"2475"	1
"2476"	1
"2478"	1
"2479"	1
"248"	345
"249"	347
"2494"	1
"2495"	1
"25"	66873
"250"	340
"2500"	1
"2501"	1
"2505"	1
"251"	328
"2512"	1
"252"	301
"2528"	1
"253"	329
"2530"	1
"2536"	1
"254"	324
"2544"	1
"2548"	1
"2549"	1
"255"	334
"2552"	1
"2553"	1
"256"	305
"2562"	1
"257"	317
"2571"	1
"2572"	1
"2574"	1
"258"	299
"2584"	1
"2587"	1
"259"	319
"2590"	1
"2595"	1
"2597"	1
"26"	62577
"260"	291
"2603"	1
"2604"	1
"2605"	1
"2607"	1
"261"	299
"2617"	1
"262"	310
"2629"	1
"263"	285
"2637"	1
"2639"	1
"264"	337
"2645"	2
"265"	272
"2653"	1
"266"	280
"2665"	1
"267"	262
"2679"	1
"268"	302
"2681"	1
"2688"	1
"269"	250
"2693"	2
"2694"	1
"2699"	1
"27"	58612
"270"	276
"2700"	1
"2707"	1
"271"	266
"2711"	2
"2717"	1
"272"	294
"2725"	1
"2728"	1
"273"	260
"2732"	1
"2739"	1
"274"	266
"2746"	1
"275"	282
"2755"	1
"276"	224
"2762"	1
"277"	257
"2776"	1
"278"	227
"2784"	1
"2788"	1
"279"	249
"2790"	1
"2798"	1
"28"	54757
"280"	222
"2804"	1
"2805"	1
"281"	223
"2818"	1
"282"	246
"283"	230
"2835"	1
"284"	255
"285"	238
"2855"	1
"2856"	1
"286"	234
"2860"	2
"287"	222
"288"	251
"2887"	1
"289"	235
"2897"	1
"29"	51875
"290"	222
"2901"	1
"2907"	1
"291"	239
"292"	212
"293"	235
"2932"	1
"2933"	1
"2934"	2
"294"	204
"295"	215
"2954"	1
"296"	209
"2960"	1
"2961"	1
"297"	216
"2971"	1
"298"	222
"2984"	1
"299"	207
"2992"	1
"2995"	1
"2997"	1
"2999"	1
"3"	160376
"30"	49193
"300"	211
"301"	230
"3015"	1
"3018"	1
"302"	191
"3027"	1
"303"	204
"3030"	1
"304"	206
"3044"	1
"3049"	1
"305"	206
"306"	190
"3068"	1
"307"	178
"3074"	1
"3076"	1
"308"	179
"3089"	1
"309"	175
"31"	46219
"310"	173
"311"	168
"3115"	2
"312"	180
"3127"	1
"313"	153
"314"	177
"315"	162
"316"	162
"3160"	1
"3165"	2
"3166"	1
"317"	170
"3178"	1
"318"	166
"319"	152
"3196"	1
"3198"	1
"32"	44474
"320"	152
"3206"	1
"321"	146
"3219"	1
"322"	164
"323"	145
"3237"	1
"324"	149
"3242"	1
"325"	143
"3259"	1
"326"	164
"327"	158
"3278"	1
"328"	161
"3280"	1
"3281"	1
"3289"	1
"329"	169
"33"	41568
"330"	154
"331"	158
"3319"	1
"332"	154
"333"	148
"3334"	1
"334"	149
"3342"	1
"335"	144
"336"	158
"337"	146
"3371"	1
"3374"	1
"3379"	1
"338"	126
"339"	152
"3391"	1
"34"	39023
"340"	127
"3402"	1
"3408"	1
"341"	130
"342"	108
"3426"	1
"343"	129
"344"	109
"3448"	1
"345"	112
"346"	131
"347"	145
"3478"	1
"348"	141
"3487"	1
"349"	99
"35"	36503
"350"	130
"3506"	1
"351"	130
"352"	112
"3522"	1
"353"	115
"354"	132
"355"	132
"356"	122
"3566"	1
"357"	114
"3574"	1
"3575"	1
"358"	117
"3581"	1
"3589"	1
"359"	110
"3596"	1
"36"	33887
"360"	128
"3608"	1
"361"	113
"362"	121
"3625"	1
"363"	103
"364"	121
"3644"	1
"365"	107
"366"	115
"367"	107
"368"	98
"369"	121
"3690"	1
"37"	32495
"370"	121
"371"	109
"372"	113
"373"	102
"3734"	1
"3736"	1
"374"	101
"375"	94
"376"	83
"377"	91
"378"	111
"3789"	1
"379"	89
"38"	30612
"380"	88
"381"	80
"382"	103
"383"	90
"3835"	1
"384"	87
"385"	90
"3851"	1
"386"	92
"387"	83
"388"	89
"389"	75
"39"	29248
"390"	81
"391"	66
"392"	94
"393"	69
"3930"	1
"394"	91
"395"	77
"396"	90
"397"	73
"398"	85
"3981"	1
"399"	84
"3995"	1
"3997"	1
"4"	174474
"40"	27655
"400"	75
"4007"	1
"401"	73
"402"	85
"403"	84
"404"	67
"405"	73
"4058"	1
"4059"	1
"406"	80
"4065"	1
"407"	69
"4073"	1
"408"	66
"409"	84
"4093"	1
"41"	26173
"410"	78
"4108"	1
"411"	68
"412"	69
"4123"	1
"413"	73
"414"	72
"415"	72
"416"	65
"4161"	1
"4165"	1
"417"	74
"4172"	1
"418"	80
"419"	62
"4195"	1
"42"	25111
"420"	59
"421"	61
"4210"	1
"422"	64
"423"	49
"424"	70
"425"	70
"426"	47
"427"	66
"428"	53
"4283"	1
"429"	62
"43"	24037
"430"	49
"431"	62
"4311"	1
"432"	65
"433"	55
"434"	50
"4342"	1
"435"	44
"4356"	1
"436"	58
"437"	60
"438"	72
"439"	46
"44"	22626
"440"	51
"441"	49
"4416"	1
"442"	55
"443"	64
"444"	53
"445"	68
"446"	50
"4465"	1
"4468"	1
"447"	53
"448"	52
"449"	61
"45"	21350
"450"	60
"451"	48
"452"	45
"453"	59
"4537"	1
"454"	46
"455"	49
"4558"	1
"456"	60
"457"	50
"458"	59
"459"	41
"4590"	1
"46"	20572
"460"	46
"4606"	1
"461"	52
"462"	57
"463"	57
"464"	53
"465"	56
"466"	40
"467"	49
"468"	66
"4681"	1
"469"	59
"47"	19603
"470"	45
"4700"	1
"4706"	1
"471"	49
"472"	49
"473"	42
"474"	37
"475"	37
"476"	37
"477"	44
"478"	53
"479"	42
"48"	18922
"480"	50
"481"	40
"4817"	1
"482"	52
"483"	61
"484"	49
"485"	47
"486"	49
"487"	45
"488"	33
"489"	41
"49"	17985
"490"	28
"491"	38
"492"	30
"493"	37
"494"	36
"495"	35
"496"	49
"497"	41
"498"	46
"499"	44
"5"	191640
"50"	17257
"500"	37
"501"	41
"502"	28
"503"	26
"504"	43
"505"	37
"5054"	1
"506"	41
"507"	33
"508"	40
"509"	33
"51"	16724
"510"	38
"511"	41
"512"	31
"513"	24
"514"	42
"515"	35
"516"	29
"5164"	1
"517"	37
"518"	34
"519"	30
"5197"	1
"52"	15714
"520"	47
"521"	47
"522"	31
"523"	39
"524"	26
"525"	33
"526"	38
"527"	38
"528"	35
"529"	36
"53"	15089
"530"	27
"531"	24
"532"	26
"533"	31
"534"	32
"5344"	1
"5348"	1
"535"	47
"536"	27
"537"	35
"538"	24
"539"	33
"5399"	1
"54"	14613
"540"	32
"541"	26
"5418"	1
"542"	31
"543"	26
"544"	31
"545"	26
"546"	33
"547"	23
"548"	23
"549"	24
"55"	14010
"550"	32
"551"	28
"5518"	1
"552"	31
"553"	28
"5530"	1
"554"	34
"555"	33
"556"	28
"557"	30
"5573"	1
"558"	26
"559"	36
"5597"	1
"5598"	1
"56"	13623
"560"	23
"561"	26
"562"	34
"563"	24
"564"	27
"565"	23
"566"	31
"567"	19
"568"	22
"569"	28
"5692"	1
"57"	12718
"570"	19
"571"	19
"572"	18
"573"	26
"574"	31
"575"	26
"576"	25
"577"	25
"578"	25
"579"	21
"58"	12652
"580"	32
"581"	30
"582"	19
"583"	24
"5839"	1
"584"	22
"585"	28
"5855"	1
"586"	23
"587"	16
"5875"	1
"5877"	1
"588"	27
"589"	22
"59"	12156
"590"	24
"591"	21
"592"	18
"593"	29
"594"	21
"595"	24
"596"	20
"597"	23
"598"	22
"599"	24
"6"	193050
"60"	11525
"600"	17
"601"	29
"602"	21
"603"	17
"604"	24
"605"	16
"606"	25
"607"	15
"608"	15
"609"	24
"61"	11151
"610"	20
"611"	13
"612"	25
"613"	24
"614"	16
"615"	21
"616"	20
"617"	19
"618"	24
"619"	21
"62"	10746
"620"	24
"621"	17
"622"	23
"623"	20
"624"	17
"625"	27
"626"	21
"627"	13
"628"	16
"629"	15
"63"	10431
"630"	23
"631"	21
"632"	21
"633"	21
"634"	23
"635"	20
"636"	14
"637"	21
"638"	20
"639"	19
"64"	10249
"640"	13
"641"	17
"642"	23
"643"	20
"644"	20
"645"	16
"646"	21
"647"	25
"648"	15
"649"	17
"65"	9784
"650"	17
"651"	13
"652"	18
"653"	17
"654"	14
"655"	18
"656"	17
"657"	9
"658"	13
"659"	18
"66"	9277
"660"	16
"661"	14
"662"	23
"663"	22
"664"	16
"665"	11
"666"	16
"667"	14
"668"	16
"669"	13
"67"	9066
"670"	17
"671"	18
"672"	18
"673"	26
"674"	16
"675"	14
"676"	17
"677"	18
"678"	17
"679"	11
"68"	8760
"680"	17
"681"	19
"682"	20
"683"	16
"684"	15
"685"	18
"686"	17
"687"	20
"688"	13
"689"	12
"69"	8368
"690"	23
"691"	14
"692"	19
"693"	14
"694"	18
"695"	11
"696"	26
"697"	8
"698"	15
"699"	14
"7"	201193
"70"	8048
"700"	16
"701"	24
"702"	10
"703"	16
"704"	14
"705"	17
"706"	12
"707"	20
"708"	15
"709"	14
"71"	7760
"710"	16
"711"	17
"712"	8
"713"	16
"7132"	1
"714"	19
"715"	13
"716"	15
"717"	15
"718"	17
"719"	15
"72"	7517
"720"	10
"721"	17
"722"	20
"723"	14
"724"	18
"725"	21
"726"	14
"727"	12
"728"	15
"729"	14
"73"	7350
"730"	11
"731"	17
"732"	15
"733"	10
"734"	17
"735"	17
"736"	17
"737"	15
"738"	14
"739"	15
"74"	7043
"740"	15
"741"	13
"742"	17
"743"	10
"744"	16
"745"	18
"746"	12
"747"	12
"748"	6
"749"	16
"75"	6866
"750"	14
"751"	10
"752"	14
"753"	8
"754"	11
"755"	20
"756"	19
"757"	16
"758"	13
"759"	20
"76"	6727
"760"	10
"761"	13
"762"	19
"763"	8
"764"	4
"765"	8
"766"	10
"767"	7
"768"	7
"769"	10
"77"	6510
"770"	13
"771"	8
"772"	19
"773"	14
"774"	13
"775"	9
"776"	11
"777"	9
"778"	11
"779"	17
"78"	6257
"780"	9
"781"	10
"782"	17
"783"	10
"784"	13
"785"	10
"786"	8
"787"	13
"788"	7
"789"	9
"79"	6204
"790"	9
"791"	8
"792"	11
"793"	8
"794"	11
"795"	8
"796"	6
"797"	6
"798"	7
"799"	7
"8"	232863
"80"	5978
"800"	11
"801"	13
"802"	9
"803"	5
"804"	13
"805"	14
"806"	5
"807"	8
"808"	12
"809"	12
"81"	5847
"810"	8
"811"	12
"812"	11
"813"	9
"814"	8
"815"	6
"816"	10
"817"	7
"818"	7
"819"	14
"82"	5611
"820"	8
"821"	12
"822"	7
"823"	15
"824"	9
"825"	9
"826"	10
"827"	7
"828"	7
"829"	11
"83"	5455
"830"	5
"831"	12
"832"	6
"833"	3
"834"	4
"835"	8
"836"	5
"837"	10
"838"	7
"839"	9
"84"	5195
"840"	5
"841"	11
"842"	10
"843"	8
"844"	9
"845"	11
"846"	7
"847"	10
"848"	3
"849"	9
"85"	5135
"850"	6
"851"	12
"852"	4
"853"	12
"854"	9
"855"	4
"856"	7
"857"	9
"858"	5
"859"	9
"86"	4866
"860"	7
"861"	6
"862"	2
"863"	10
"864"	9
"865"	6
"866"	6
"867"	8
"868"	10
"869"	10
"87"	4856
"870"	8
"871"	9
"872"	4
"873"	5
"874"	6
"875"	8
"876"	8
"877"	8
"878"	8
"879"	10
"88"	4708
"880"	5
"881"	4
"882"	5
"883"	5
"884"	1
"885"	9
"886"	7
"887"	6
"888"	6
"889"	7
"89"	4635
"890"	12
"891"	7
"892"	8
"893"	8
"894"	5
"895"	7
"896"	5
"897"	7
"898"	12
"899"	4
"9"	215577
"90"	4576
"900"	6
"901"	3
"902"	6
"903"	5
"904"	8
"905"	6
"906"	7
"907"	9
"908"	9
"909"	5
"91"	4462
"910"	4
"911"	8
"912"	10
"913"	5
"914"	5
"915"	9
"916"	7
"917"	6
"918"	6
"919"	4
"92"	4346
"920"	11
"921"	8
"922"	5
"923"	9
"925"	4
"926"	10
"927"	6
"928"	3
"929"	9
"93"	4125
"930"	7
"931"	9
"932"	7
"933"	5
"934"	4
"935"	8
"936"	5
"937"	7
"938"	4
"939"	5
"94"	4024
"940"	8
"941"	9
"942"	4
"943"	5
"944"	6
"945"	7
"946"	3
"947"	6
"948"	4
"949"	7
"95"	3883
"950"	4
"951"	7
"952"	5
"953"	5
"954"	2
"955"	3
"956"	6
"957"	7
"958"	4
"959"	6
"96"	3939
"960"	7
"961"	4
"962"	7
"963"	5
"964"	1
"965"	7
"966"	5
"967"	6
"968"	6
"969"	4
"97"	3737
"970"	6
"971"	6
"972"	2
"973"	3
"974"	6
"975"	8
"976"	7
"977"	8
"978"	4
"979"	8
"98"	3756
"980"	2
"981"	4
"982"	1
"983"	3
"984"	5
"985"	7
"986"	6
"987"	7
"988"	6
"989"	3
"99"	3600
"990"	4
"991"	4
"992"	4
"993"	4
"994"	4
"995"	6
"996"	4
"997"	1
"998"	5
"999"	3
